review_id,product_id,category,aspect,opinion,polarity,tag
TRAIN_55822,PRODUCT_180800,手机/数码,耐用,很耐用,positive,很耐用
TRAIN_55826,PRODUCT_44295,图书音像,价格,价格贵,negative,价格贵
TRAIN_55831,PRODUCT_407278,图书音像,质量,质量好,positive,质量好
TRAIN_55837,PRODUCT_295261,图书音像,正品,正品放心,positive,正品放心
TRAIN_55845,PRODUCT_150018,母婴/玩具,质量,质量好,positive,质量好
TRAIN_55851,PRODUCT_194752,家用电器,耐用,很耐用,positive,很耐用
TRAIN_55855,PRODUCT_27396,美妆个护,正品,正品放心,positive,正品放心
TRAIN_55870,PRODUCT_347966,手机/数码,价格,价格贵,negative,价格贵
TRAIN_55875,PRODUCT_123353,图书音像,质量,质量好,positive,质量好
TRAIN_55881,PRODUCT_117115,手机/数码,耐用,很耐用,positive,很耐用
TRAIN_55881,PRODUCT_117115,手机/数码,续航,续航差,negative,续航差
TRAIN_55887,PRODUCT_265455,图书音像,质量,质量好,positive,质量好
TRAIN_55888,PRODUCT_380176,图书音像,价格,性价比高,positive,性价比高
TRAIN_55893,PRODUCT_82381,钟表/首饰/眼镜/礼品,正品,正品放心,positive,正品放心
TRAIN_55899,PRODUCT_113547,图书音像,质量,质量好,positive,质量好
TRAIN_55901,PRODUCT_78725,图书音像,正品,正品放心,positive,正品放心
TRAIN_55914,PRODUCT_408922,电脑/办公,价格,性价比高,positive,性价比高
TRAIN_55932,PRODUCT_370633,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_55943,PRODUCT_421759,图书音像,价格,性价比高,positive,性价比高
TRAIN_55961,PRODUCT_428761,图书音像,正品,正品放心,positive,正品放心
TRAIN_55965,PRODUCT_463662,图书音像,内容,内容不错,positive,内容不错
TRAIN_55971,PRODUCT_222521,电脑/办公,价格,性价比高,positive,性价比高
TRAIN_55975,PRODUCT_62427,图书音像,物流,发货快,positive,发货快
TRAIN_55979,PRODUCT_514351,图书音像,价格,性价比高,positive,性价比高
TRAIN_55980,PRODUCT_457344,图书音像,正品,正品放心,positive,正品放心
TRAIN_55985,PRODUCT_369881,图书音像,正品,正品放心,positive,正品放心
TRAIN_55987,PRODUCT_405803,图书音像,正品,正品放心,positive,正品放心
TRAIN_55992,PRODUCT_340843,电脑/办公,质量,质量好,positive,质量好
TRAIN_55996,PRODUCT_468078,图书音像,正品,正品放心,positive,正品放心
TRAIN_56005,PRODUCT_70032,图书音像,正品,正品放心,positive,正品放心
TRAIN_56007,PRODUCT_496887,美妆个护,正品,正品放心,positive,正品放心
TRAIN_56016,PRODUCT_436610,图书音像,正品,正品放心,positive,正品放心
TRAIN_56024,PRODUCT_16916,图书音像,正品,正品放心,positive,正品放心
TRAIN_56039,PRODUCT_267136,图书音像,质量,质量好,positive,质量好
TRAIN_56045,PRODUCT_74036,图书音像,正品,正品放心,positive,正品放心
TRAIN_56056,PRODUCT_106816,电脑/办公,耐用,很耐用,positive,很耐用
TRAIN_56064,PRODUCT_317718,手机/数码,物流,发货快,positive,发货快
TRAIN_56065,PRODUCT_242424,电脑/办公,正品,正品放心,positive,正品放心
TRAIN_56067,PRODUCT_6670,图书音像,质量,质量好,positive,质量好
TRAIN_56069,PRODUCT_375529,图书音像,内容,内容不错,positive,内容不错
TRAIN_56072,PRODUCT_16869,手机/数码,耐用,容易坏,negative,容易坏
TRAIN_56074,PRODUCT_349142,电脑/办公,包装,包装好,positive,包装好
TRAIN_56074,PRODUCT_349142,电脑/办公,屏幕,屏幕差,negative,屏幕差
TRAIN_56083,PRODUCT_32276,美妆个护,味道,味道不错,positive,味道不错
TRAIN_56085,PRODUCT_139610,电脑/办公,屏幕,屏幕差,negative,屏幕差
TRAIN_56090,PRODUCT_52636,图书音像,质量,质量好,positive,质量好
TRAIN_56091,PRODUCT_263736,食品/保健,新鲜,很新鲜,positive,很新鲜
TRAIN_56115,PRODUCT_45094,家居生活,价格,性价比高,positive,性价比高
TRAIN_56119,PRODUCT_144642,图书音像,正品,正品放心,positive,正品放心
TRAIN_56126,PRODUCT_388509,电脑/办公,物流,发货快,positive,发货快
TRAIN_56126,PRODUCT_388509,电脑/办公,正品,正品放心,positive,正品放心
TRAIN_56132,PRODUCT_164731,图书音像,价格,性价比高,positive,性价比高
TRAIN_56133,PRODUCT_433905,图书音像,质量,质量好,positive,质量好
TRAIN_56137,PRODUCT_214318,家用电器,价格,性价比高,positive,性价比高
TRAIN_56141,PRODUCT_150504,鞋类箱包,物流,发货快,positive,发货快
TRAIN_56142,PRODUCT_26160,图书音像,质量,质量好,positive,质量好
TRAIN_56142,PRODUCT_26160,图书音像,正品,正品放心,positive,正品放心
TRAIN_56147,PRODUCT_12739,图书音像,内容,内容不错,positive,内容不错
TRAIN_56150,PRODUCT_28155,图书音像,包装,包装好,positive,包装好
TRAIN_56150,PRODUCT_28155,图书音像,正品,正品放心,positive,正品放心
TRAIN_56151,PRODUCT_89753,图书音像,内容,内容不错,positive,内容不错
TRAIN_56154,PRODUCT_479815,电脑/办公,推荐,会回购,positive,会回购
TRAIN_56177,PRODUCT_61773,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_56179,PRODUCT_30353,图书音像,价格,性价比高,positive,性价比高
TRAIN_56190,PRODUCT_306847,图书音像,内容,内容不错,positive,内容不错
TRAIN_56195,PRODUCT_501440,其他,正品,正品放心,positive,正品放心
TRAIN_56195,PRODUCT_501440,其他,正品,疑似假货,negative,疑似假货
TRAIN_56208,PRODUCT_136472,图书音像,正品,正品放心,positive,正品放心
TRAIN_56219,PRODUCT_401078,图书音像,正品,正品放心,positive,正品放心
TRAIN_56223,PRODUCT_313897,家用电器,物流,发货快,positive,发货快
TRAIN_56223,PRODUCT_313897,家用电器,价格,性价比高,positive,性价比高
TRAIN_56231,PRODUCT_513328,图书音像,内容,内容不错,positive,内容不错
TRAIN_56246,PRODUCT_12905,图书音像,正品,正品放心,positive,正品放心
TRAIN_56247,PRODUCT_326174,手机/数码,价格,价格贵,negative,价格贵
TRAIN_56247,PRODUCT_326174,手机/数码,耐用,容易坏,negative,容易坏
TRAIN_56248,PRODUCT_312217,图书音像,外观,外观一般,negative,外观一般
TRAIN_56249,PRODUCT_335080,美妆个护,正品,疑似假货,negative,疑似假货
TRAIN_56249,PRODUCT_335080,美妆个护,味道,味道不错,positive,味道不错
TRAIN_56251,PRODUCT_482786,图书音像,正品,正品放心,positive,正品放心
TRAIN_56258,PRODUCT_178934,母婴/玩具,质量,质量好,positive,质量好
TRAIN_56268,PRODUCT_381979,家居生活,推荐,不推荐,negative,不推荐
TRAIN_56269,PRODUCT_307119,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_56280,PRODUCT_120784,家居生活,质量,质量差,negative,质量差
TRAIN_56291,PRODUCT_477526,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_56312,PRODUCT_204409,手机/数码,物流,发货快,positive,发货快
TRAIN_56315,PRODUCT_178913,图书音像,质量,质量好,positive,质量好
TRAIN_56316,PRODUCT_183369,图书音像,内容,内容不错,positive,内容不错
TRAIN_56321,PRODUCT_311859,电脑/办公,质量,质量差,negative,质量差
TRAIN_56323,PRODUCT_115030,电脑/办公,物流,发货快,positive,发货快
TRAIN_56323,PRODUCT_115030,电脑/办公,价格,价格贵,negative,价格贵
TRAIN_56329,PRODUCT_282757,家居生活,包装,包装好,positive,包装好
TRAIN_56332,PRODUCT_61778,图书音像,质量,质量好,positive,质量好
TRAIN_56332,PRODUCT_61778,图书音像,内容,内容不错,positive,内容不错
TRAIN_56335,PRODUCT_261357,图书音像,质量,质量好,positive,质量好
TRAIN_56335,PRODUCT_261357,图书音像,价格,性价比高,positive,性价比高
TRAIN_56337,PRODUCT_509081,图书音像,价格,性价比高,positive,性价比高
TRAIN_56339,PRODUCT_47312,图书音像,质量,质量好,positive,质量好
TRAIN_56339,PRODUCT_47312,图书音像,物流,发货快,positive,发货快
TRAIN_56353,PRODUCT_20434,美妆个护,味道,味道不错,positive,味道不错
TRAIN_56358,PRODUCT_249761,母婴/玩具,质量,质量好,positive,质量好
TRAIN_56362,PRODUCT_316579,母婴/玩具,质量,质量好,positive,质量好
TRAIN_56382,PRODUCT_497483,图书音像,价格,价格贵,negative,价格贵
TRAIN_56393,PRODUCT_435155,图书音像,质量,质量差,negative,质量差
TRAIN_56416,PRODUCT_247979,图书音像,价格,性价比高,positive,性价比高
TRAIN_56422,PRODUCT_391080,图书音像,推荐,会回购,positive,会回购
TRAIN_56424,PRODUCT_375371,电脑/办公,推荐,会回购,positive,会回购
TRAIN_56430,PRODUCT_38887,图书音像,质量,质量差,negative,质量差
TRAIN_56431,PRODUCT_138333,图书音像,正品,正品放心,positive,正品放心
TRAIN_56456,PRODUCT_404380,图书音像,质量,质量好,positive,质量好
TRAIN_56459,PRODUCT_326892,图书音像,价格,性价比高,positive,性价比高
TRAIN_56459,PRODUCT_326892,图书音像,正品,正品放心,positive,正品放心
TRAIN_56460,PRODUCT_348176,图书音像,质量,质量好,positive,质量好
TRAIN_56461,PRODUCT_377187,手机/数码,正品,疑似假货,negative,疑似假货
TRAIN_56462,PRODUCT_150700,电脑/办公,正品,正品放心,positive,正品放心
TRAIN_56468,PRODUCT_480193,电脑/办公,物流,发货快,positive,发货快
TRAIN_56474,PRODUCT_317030,食品/保健,质量,质量差,negative,质量差
TRAIN_56475,PRODUCT_330799,图书音像,质量,质量好,positive,质量好
TRAIN_56476,PRODUCT_88316,图书音像,质量,质量好,positive,质量好
TRAIN_56477,PRODUCT_410801,图书音像,质量,质量好,positive,质量好
TRAIN_56477,PRODUCT_410801,图书音像,内容,内容不错,positive,内容不错
TRAIN_56481,PRODUCT_133128,图书音像,质量,质量好,positive,质量好
TRAIN_56487,PRODUCT_416937,家具/家装/建材,包装,包装好,positive,包装好
TRAIN_56487,PRODUCT_416937,家具/家装/建材,价格,性价比高,positive,性价比高
TRAIN_56497,PRODUCT_417756,图书音像,物流,物流慢,negative,物流慢
TRAIN_56515,PRODUCT_336090,图书音像,价格,价格贵,negative,价格贵
TRAIN_56517,PRODUCT_501126,图书音像,内容,内容不错,positive,内容不错
TRAIN_56520,PRODUCT_229028,图书音像,内容,内容不错,positive,内容不错
TRAIN_56523,PRODUCT_372761,电脑/办公,物流,发货快,positive,发货快
TRAIN_56524,PRODUCT_487966,图书音像,质量,质量好,positive,质量好
TRAIN_56525,PRODUCT_307911,钟表/首饰/眼镜/礼品,外观,外观好看,positive,外观好看
TRAIN_56527,PRODUCT_462347,其他,正品,正品放心,positive,正品放心
TRAIN_56530,PRODUCT_442042,图书音像,质量,质量差,negative,质量差
TRAIN_56533,PRODUCT_464159,图书音像,包装,包装好,positive,包装好
TRAIN_56535,PRODUCT_230813,其他,耐用,很耐用,positive,很耐用
TRAIN_56542,PRODUCT_458308,图书音像,推荐,不推荐,negative,不推荐
TRAIN_56554,PRODUCT_400404,家居生活,价格,性价比高,positive,性价比高
TRAIN_56554,PRODUCT_400404,家居生活,耐用,很耐用,positive,很耐用
TRAIN_56557,PRODUCT_23384,图书音像,质量,质量差,negative,质量差
TRAIN_56586,PRODUCT_283568,手机/数码,正品,正品放心,positive,正品放心
TRAIN_56587,PRODUCT_125116,图书音像,推荐,不推荐,negative,不推荐
TRAIN_56592,PRODUCT_326075,图书音像,价格,性价比高,positive,性价比高
TRAIN_56592,PRODUCT_326075,图书音像,推荐,会回购,positive,会回购
TRAIN_56595,PRODUCT_280111,服饰服装,质量,质量好,positive,质量好
TRAIN_56613,PRODUCT_167907,鞋类箱包,质量,质量好,positive,质量好
TRAIN_56613,PRODUCT_167907,鞋类箱包,推荐,会回购,positive,会回购
TRAIN_56614,PRODUCT_150347,图书音像,价格,价格贵,negative,价格贵
TRAIN_56616,PRODUCT_106681,图书音像,物流,发货快,positive,发货快
TRAIN_56616,PRODUCT_106681,图书音像,包装,包装好,positive,包装好
TRAIN_56618,PRODUCT_213106,图书音像,内容,内容不错,positive,内容不错
TRAIN_56620,PRODUCT_396485,图书音像,正品,正品放心,positive,正品放心
TRAIN_56622,PRODUCT_391117,家居生活,推荐,会回购,positive,会回购
TRAIN_56628,PRODUCT_242127,家用电器,价格,性价比高,positive,性价比高
TRAIN_56633,PRODUCT_425885,手机/数码,屏幕,屏幕差,negative,屏幕差
TRAIN_56639,PRODUCT_112731,图书音像,内容,内容不错,positive,内容不错
TRAIN_56642,PRODUCT_141665,手机/数码,续航,续航差,negative,续航差
TRAIN_56646,PRODUCT_33136,图书音像,质量,质量好,positive,质量好
TRAIN_56654,PRODUCT_270072,图书音像,价格,性价比高,positive,性价比高
TRAIN_56663,PRODUCT_33104,图书音像,价格,性价比高,positive,性价比高
TRAIN_56665,PRODUCT_432827,图书音像,内容,内容一般,negative,内容一般
TRAIN_56672,PRODUCT_261780,手机/数码,包装,包装好,positive,包装好
TRAIN_56673,PRODUCT_102081,家具/家装/建材,耐用,很耐用,positive,很耐用
TRAIN_56683,PRODUCT_288614,家用电器,质量,质量好,positive,质量好
TRAIN_56690,PRODUCT_295720,图书音像,价格,性价比高,positive,性价比高
TRAIN_56690,PRODUCT_295720,图书音像,内容,内容一般,negative,内容一般
TRAIN_56696,PRODUCT_382355,美妆个护,正品,正品放心,positive,正品放心
TRAIN_56701,PRODUCT_172656,图书音像,推荐,不推荐,negative,不推荐
TRAIN_56713,PRODUCT_448570,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_56716,PRODUCT_70213,手机/数码,正品,正品放心,positive,正品放心
TRAIN_56716,PRODUCT_70213,手机/数码,屏幕,屏幕清晰,positive,屏幕清晰
TRAIN_56718,PRODUCT_290485,家用电器,质量,质量好,positive,质量好
TRAIN_56719,PRODUCT_341719,图书音像,正品,正品放心,positive,正品放心
TRAIN_56721,PRODUCT_481956,电脑/办公,价格,性价比高,positive,性价比高
TRAIN_56722,PRODUCT_296042,图书音像,质量,质量好,positive,质量好
TRAIN_56727,PRODUCT_218496,图书音像,正品,正品放心,positive,正品放心
TRAIN_56729,PRODUCT_347014,图书音像,质量,质量好,positive,质量好
TRAIN_56748,PRODUCT_219967,图书音像,质量,质量好,positive,质量好
TRAIN_56748,PRODUCT_219967,图书音像,耐用,容易坏,negative,容易坏
TRAIN_56751,PRODUCT_434594,母婴/玩具,质量,质量好,positive,质量好
TRAIN_56760,PRODUCT_78511,家居生活,正品,正品放心,positive,正品放心
TRAIN_56762,PRODUCT_504506,电脑/办公,正品,疑似假货,negative,疑似假货
TRAIN_56766,PRODUCT_371111,家居生活,耐用,容易坏,negative,容易坏
TRAIN_56768,PRODUCT_78469,手机/数码,价格,性价比高,positive,性价比高
TRAIN_56770,PRODUCT_136637,图书音像,推荐,会回购,positive,会回购
TRAIN_56772,PRODUCT_234280,图书音像,质量,质量好,positive,质量好
TRAIN_56772,PRODUCT_234280,图书音像,价格,性价比高,positive,性价比高
TRAIN_56774,PRODUCT_522072,鞋类箱包,价格,性价比高,positive,性价比高
TRAIN_56784,PRODUCT_124947,电脑/办公,质量,质量好,positive,质量好
TRAIN_56789,PRODUCT_494799,家居生活,价格,性价比高,positive,性价比高
TRAIN_56789,PRODUCT_494799,家居生活,正品,正品放心,positive,正品放心
TRAIN_56791,PRODUCT_234323,图书音像,正品,正品放心,positive,正品放心
TRAIN_56793,PRODUCT_404828,图书音像,外观,外观好看,positive,外观好看
TRAIN_56796,PRODUCT_159973,图书音像,正品,正品放心,positive,正品放心
TRAIN_56804,PRODUCT_445029,家用电器,价格,性价比高,positive,性价比高
TRAIN_56808,PRODUCT_516710,图书音像,质量,质量好,positive,质量好
TRAIN_56808,PRODUCT_516710,图书音像,正品,正品放心,positive,正品放心
TRAIN_56815,PRODUCT_453625,其他,质量,质量差,negative,质量差
TRAIN_56815,PRODUCT_453625,其他,物流,物流慢,negative,物流慢
TRAIN_56817,PRODUCT_400404,家居生活,价格,性价比高,positive,性价比高
TRAIN_56819,PRODUCT_341633,图书音像,内容,内容一般,negative,内容一般
TRAIN_56827,PRODUCT_83645,图书音像,质量,质量差,negative,质量差
TRAIN_56832,PRODUCT_88725,图书音像,质量,质量好,positive,质量好
TRAIN_56832,PRODUCT_88725,图书音像,包装,包装好,positive,包装好
TRAIN_56833,PRODUCT_197379,图书音像,价格,性价比高,positive,性价比高
TRAIN_56844,PRODUCT_468397,美妆个护,正品,正品放心,positive,正品放心
TRAIN_56844,PRODUCT_468397,美妆个护,正品,疑似假货,negative,疑似假货
TRAIN_56844,PRODUCT_468397,美妆个护,味道,味道不错,positive,味道不错
TRAIN_56846,PRODUCT_305791,钟表/首饰/眼镜/礼品,质量,质量好,positive,质量好
TRAIN_56847,PRODUCT_409440,图书音像,价格,价格贵,negative,价格贵
TRAIN_56848,PRODUCT_177794,图书音像,正品,正品放心,positive,正品放心
TRAIN_56859,PRODUCT_362208,手机/数码,耐用,容易坏,negative,容易坏
TRAIN_56861,PRODUCT_453777,家具/家装/建材,耐用,很耐用,positive,很耐用
TRAIN_56874,PRODUCT_306064,食品/保健,味道,味道不错,positive,味道不错
TRAIN_56880,PRODUCT_191623,图书音像,内容,内容不错,positive,内容不错
TRAIN_56887,PRODUCT_294847,鞋类箱包,质量,质量好,positive,质量好
TRAIN_56890,PRODUCT_106276,图书音像,质量,质量好,positive,质量好
TRAIN_56890,PRODUCT_106276,图书音像,物流,物流慢,negative,物流慢
TRAIN_56892,PRODUCT_279234,图书音像,客服,客服好,positive,客服好
TRAIN_56894,PRODUCT_248224,图书音像,质量,质量好,positive,质量好
TRAIN_56894,PRODUCT_248224,图书音像,价格,价格贵,negative,价格贵
TRAIN_56894,PRODUCT_248224,图书音像,正品,正品放心,positive,正品放心
TRAIN_56895,PRODUCT_294282,图书音像,质量,质量好,positive,质量好
TRAIN_56896,PRODUCT_115259,服饰服装,价格,性价比高,positive,性价比高
TRAIN_56899,PRODUCT_339110,图书音像,质量,质量好,positive,质量好
TRAIN_56918,PRODUCT_143562,电脑/办公,质量,质量好,positive,质量好
TRAIN_56918,PRODUCT_143562,电脑/办公,价格,性价比高,positive,性价比高
TRAIN_56925,PRODUCT_371388,图书音像,价格,性价比高,positive,性价比高
TRAIN_56929,PRODUCT_432302,美妆个护,正品,正品放心,positive,正品放心
TRAIN_56931,PRODUCT_311575,图书音像,物流,发货快,positive,发货快
TRAIN_56932,PRODUCT_131037,美妆个护,味道,味道不错,positive,味道不错
TRAIN_56934,PRODUCT_73623,图书音像,内容,内容不错,positive,内容不错
TRAIN_56961,PRODUCT_300563,图书音像,质量,质量好,positive,质量好
TRAIN_56962,PRODUCT_301136,电脑/办公,物流,发货快,positive,发货快
TRAIN_56962,PRODUCT_301136,电脑/办公,价格,性价比高,positive,性价比高
TRAIN_56964,PRODUCT_183206,电脑/办公,包装,包装好,positive,包装好
TRAIN_56986,PRODUCT_482632,图书音像,质量,质量好,positive,质量好
TRAIN_56986,PRODUCT_482632,图书音像,正品,正品放心,positive,正品放心
TRAIN_56989,PRODUCT_133279,电脑/办公,价格,性价比高,positive,性价比高
TRAIN_56995,PRODUCT_342199,美妆个护,味道,味道不错,positive,味道不错
TRAIN_56999,PRODUCT_422665,母婴/玩具,质量,质量好,positive,质量好
TRAIN_57004,PRODUCT_517491,图书音像,正品,正品放心,positive,正品放心
TRAIN_57004,PRODUCT_517491,图书音像,耐用,容易坏,negative,容易坏
TRAIN_57009,PRODUCT_260140,图书音像,质量,质量好,positive,质量好
TRAIN_57016,PRODUCT_125998,图书音像,包装,包装好,positive,包装好
TRAIN_57022,PRODUCT_186900,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_57028,PRODUCT_176841,美妆个护,味道,味道不错,positive,味道不错
TRAIN_57041,PRODUCT_423285,手机/数码,价格,价格贵,negative,价格贵
TRAIN_57050,PRODUCT_9669,图书音像,质量,质量好,positive,质量好
TRAIN_57079,PRODUCT_160241,图书音像,内容,内容不错,positive,内容不错
TRAIN_57084,PRODUCT_298307,母婴/玩具,正品,正品放心,positive,正品放心
TRAIN_57089,PRODUCT_92690,图书音像,物流,发货快,positive,发货快
TRAIN_57090,PRODUCT_391930,图书音像,内容,内容不错,positive,内容不错
TRAIN_57101,PRODUCT_218105,图书音像,正品,正品放心,positive,正品放心
TRAIN_57102,PRODUCT_189250,食品/保健,味道,味道不错,positive,味道不错
TRAIN_57102,PRODUCT_189250,食品/保健,味道,味道一般,negative,味道一般
TRAIN_57103,PRODUCT_498866,图书音像,质量,质量好,positive,质量好
TRAIN_57107,PRODUCT_85905,手机/数码,正品,正品放心,positive,正品放心
TRAIN_57119,PRODUCT_492348,图书音像,质量,质量好,positive,质量好
TRAIN_57125,PRODUCT_496863,图书音像,质量,质量好,positive,质量好
TRAIN_57130,PRODUCT_383596,图书音像,质量,质量好,positive,质量好
TRAIN_57138,PRODUCT_428404,钟表/首饰/眼镜/礼品,正品,正品放心,positive,正品放心
TRAIN_57142,PRODUCT_221021,手机/数码,耐用,很耐用,positive,很耐用
TRAIN_57156,PRODUCT_8515,图书音像,包装,包装好,positive,包装好
TRAIN_57165,PRODUCT_220806,图书音像,质量,质量好,positive,质量好
TRAIN_57169,PRODUCT_38568,图书音像,内容,内容一般,negative,内容一般
TRAIN_57170,PRODUCT_150380,图书音像,包装,包装好,positive,包装好
TRAIN_57170,PRODUCT_150380,图书音像,价格,性价比高,positive,性价比高
TRAIN_57171,PRODUCT_283519,家居生活,物流,发货快,positive,发货快
TRAIN_57175,PRODUCT_177755,图书音像,质量,质量好,positive,质量好
TRAIN_57183,PRODUCT_523118,图书音像,正品,正品放心,positive,正品放心
TRAIN_57183,PRODUCT_523118,图书音像,内容,内容不错,positive,内容不错
TRAIN_57193,PRODUCT_19931,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_57194,PRODUCT_212131,图书音像,质量,质量好,positive,质量好
TRAIN_57206,PRODUCT_389965,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_57216,PRODUCT_446238,图书音像,质量,质量好,positive,质量好
TRAIN_57231,PRODUCT_407428,电脑/办公,正品,正品放心,positive,正品放心
TRAIN_57238,PRODUCT_520494,图书音像,质量,质量好,positive,质量好
TRAIN_57238,PRODUCT_520494,图书音像,内容,内容不错,positive,内容不错
TRAIN_57245,PRODUCT_318871,母婴/玩具,质量,质量好,positive,质量好
TRAIN_57245,PRODUCT_318871,母婴/玩具,正品,正品放心,positive,正品放心
TRAIN_57247,PRODUCT_246284,图书音像,推荐,不推荐,negative,不推荐
TRAIN_57249,PRODUCT_422280,图书音像,质量,质量差,negative,质量差
TRAIN_57251,PRODUCT_109208,服饰服装,质量,质量好,positive,质量好
TRAIN_57253,PRODUCT_209933,电脑/办公,价格,性价比高,positive,性价比高
TRAIN_57256,PRODUCT_456039,图书音像,推荐,会回购,positive,会回购
TRAIN_57263,PRODUCT_388278,家用电器,耐用,容易坏,negative,容易坏
TRAIN_57264,PRODUCT_28517,电脑/办公,价格,性价比高,positive,性价比高
TRAIN_57264,PRODUCT_28517,电脑/办公,耐用,很耐用,positive,很耐用
TRAIN_57268,PRODUCT_91909,图书音像,质量,质量好,positive,质量好
TRAIN_57269,PRODUCT_231209,美妆个护,正品,正品放心,positive,正品放心
TRAIN_57269,PRODUCT_231209,美妆个护,正品,疑似假货,negative,疑似假货
TRAIN_57275,PRODUCT_267687,家具/家装/建材,质量,质量好,positive,质量好
TRAIN_57275,PRODUCT_267687,家具/家装/建材,耐用,很耐用,positive,很耐用
TRAIN_57282,PRODUCT_399666,图书音像,质量,质量好,positive,质量好
TRAIN_57286,PRODUCT_88701,图书音像,物流,发货快,positive,发货快
TRAIN_57288,PRODUCT_9207,图书音像,物流,发货快,positive,发货快
TRAIN_57288,PRODUCT_9207,图书音像,价格,性价比高,positive,性价比高
TRAIN_57292,PRODUCT_192064,电脑/办公,质量,质量差,negative,质量差
TRAIN_57296,PRODUCT_222886,图书音像,物流,发货快,positive,发货快
TRAIN_57297,PRODUCT_114636,电脑/办公,正品,正品放心,positive,正品放心
TRAIN_57298,PRODUCT_94408,图书音像,包装,包装好,positive,包装好
TRAIN_57298,PRODUCT_94408,图书音像,内容,内容不错,positive,内容不错
TRAIN_57301,PRODUCT_412852,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_57303,PRODUCT_425936,图书音像,质量,质量好,positive,质量好
TRAIN_57311,PRODUCT_333923,图书音像,正品,正品放心,positive,正品放心
TRAIN_57320,PRODUCT_161,图书音像,质量,质量好,positive,质量好
TRAIN_57328,PRODUCT_388038,图书音像,物流,物流慢,negative,物流慢
TRAIN_57343,PRODUCT_276626,图书音像,质量,质量好,positive,质量好
TRAIN_57345,PRODUCT_106983,图书音像,质量,质量好,positive,质量好
TRAIN_57347,PRODUCT_446180,电脑/办公,物流,发货快,positive,发货快
TRAIN_57347,PRODUCT_446180,电脑/办公,推荐,会回购,positive,会回购
TRAIN_57350,PRODUCT_413117,图书音像,质量,质量好,positive,质量好
TRAIN_57352,PRODUCT_166908,图书音像,质量,质量好,positive,质量好
TRAIN_57353,PRODUCT_287072,图书音像,外观,外观一般,negative,外观一般
TRAIN_57367,PRODUCT_220160,家用电器,质量,质量差,negative,质量差
TRAIN_57367,PRODUCT_220160,家用电器,价格,性价比高,positive,性价比高
TRAIN_57379,PRODUCT_100015,图书音像,质量,质量好,positive,质量好
TRAIN_57379,PRODUCT_100015,图书音像,正品,正品放心,positive,正品放心
TRAIN_57383,PRODUCT_81537,家具/家装/建材,耐用,容易坏,negative,容易坏
TRAIN_57387,PRODUCT_175609,电脑/办公,价格,性价比高,positive,性价比高
TRAIN_57390,PRODUCT_94459,图书音像,外观,外观一般,negative,外观一般
TRAIN_57393,PRODUCT_87114,美妆个护,价格,价格贵,negative,价格贵
TRAIN_57393,PRODUCT_87114,美妆个护,味道,味道不错,positive,味道不错
TRAIN_57396,PRODUCT_24201,图书音像,质量,质量差,negative,质量差
TRAIN_57396,PRODUCT_24201,图书音像,内容,内容不错,positive,内容不错
TRAIN_57397,PRODUCT_365904,图书音像,价格,性价比高,positive,性价比高
TRAIN_57398,PRODUCT_99415,图书音像,推荐,会回购,positive,会回购
TRAIN_57399,PRODUCT_371526,图书音像,推荐,会回购,positive,会回购
TRAIN_57409,PRODUCT_365904,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_57411,PRODUCT_370932,图书音像,内容,内容不错,positive,内容不错
TRAIN_57422,PRODUCT_250204,图书音像,质量,质量好,positive,质量好
TRAIN_57424,PRODUCT_355495,图书音像,价格,性价比高,positive,性价比高
TRAIN_57426,PRODUCT_148132,图书音像,物流,发货快,positive,发货快
TRAIN_57436,PRODUCT_129618,图书音像,质量,质量好,positive,质量好
TRAIN_57436,PRODUCT_129618,图书音像,正品,正品放心,positive,正品放心
TRAIN_57441,PRODUCT_61800,图书音像,内容,内容不错,positive,内容不错
TRAIN_57444,PRODUCT_458071,图书音像,包装,包装好,positive,包装好
TRAIN_57455,PRODUCT_372936,图书音像,正品,正品放心,positive,正品放心
TRAIN_57466,PRODUCT_195331,电脑/办公,正品,正品放心,positive,正品放心
TRAIN_57469,PRODUCT_204803,图书音像,正品,正品放心,positive,正品放心
TRAIN_57471,PRODUCT_76276,图书音像,正品,疑似假货,negative,疑似假货
TRAIN_57481,PRODUCT_489350,图书音像,正品,正品放心,positive,正品放心
TRAIN_57482,PRODUCT_114160,图书音像,内容,内容不错,positive,内容不错
TRAIN_57485,PRODUCT_451339,美妆个护,味道,味道不错,positive,味道不错
TRAIN_57488,PRODUCT_253158,图书音像,内容,内容不错,positive,内容不错
TRAIN_57505,PRODUCT_124282,电脑/办公,物流,发货快,positive,发货快
TRAIN_57506,PRODUCT_231874,图书音像,价格,价格贵,negative,价格贵
TRAIN_57528,PRODUCT_283273,图书音像,质量,质量好,positive,质量好
TRAIN_57534,PRODUCT_331366,图书音像,质量,质量好,positive,质量好
