product_id,category,tag,polarity,count,ratio
PRODUCT_67757,图书音像,外观好看,positive,1,0.3333333333333333
PRODUCT_67759,图书音像,会回购,positive,1,1.0
PRODUCT_67765,图书音像,价格贵,negative,1,0.5
PRODUCT_67861,图书音像,外观一般,negative,1,1.0
PRODUCT_67861,图书音像,外观好看,positive,1,1.0
PRODUCT_67861,图书音像,质量好,positive,1,1.0
PRODUCT_67891,图书音像,质量好,positive,1,1.0
PRODUCT_67969,电脑/办公,外观好看,positive,1,1.0
PRODUCT_67971,图书音像,正品放心,positive,1,0.1111111111111111
PRODUCT_67973,其他,性价比高,positive,1,1.0
PRODUCT_67979,图书音像,质量好,positive,1,1.0
PRODUCT_67990,图书音像,性价比高,positive,1,0.5
PRODUCT_68132,手机/数码,正品放心,positive,1,1.0
PRODUCT_68132,手机/数码,疑似假货,negative,1,1.0
PRODUCT_68132,手机/数码,质量好,positive,1,1.0
PRODUCT_68165,图书音像,内容不错,positive,1,0.3333333333333333
PRODUCT_68254,母婴/玩具,包装好,positive,1,0.16666666666666666
PRODUCT_68325,图书音像,很新鲜,positive,1,1.0
PRODUCT_6836,图书音像,内容一般,negative,1,1.0
PRODUCT_68508,电脑/办公,会回购,positive,1,0.2
PRODUCT_68529,图书音像,性价比高,positive,1,0.5
PRODUCT_68718,鞋类箱包,会回购,positive,1,0.3333333333333333
PRODUCT_68870,图书音像,外观好看,positive,1,0.3333333333333333
PRODUCT_68953,手机/数码,包装好,positive,1,0.25
PRODUCT_68953,手机/数码,外观一般,negative,1,0.25
PRODUCT_68960,图书音像,会回购,positive,1,0.5
PRODUCT_69023,图书音像,外观好看,positive,2,1.0
PRODUCT_69023,图书音像,外观一般,negative,1,0.5
PRODUCT_69068,手机/数码,价格贵,negative,1,1.0
PRODUCT_69115,图书音像,不推荐,negative,1,1.0
PRODUCT_69115,图书音像,包装差,negative,1,1.0
PRODUCT_69115,图书音像,疑似假货,negative,1,1.0
PRODUCT_69232,图书音像,性价比高,positive,1,1.0
PRODUCT_69300,图书音像,内容不错,positive,1,1.0
PRODUCT_69317,手机/数码,容易坏,negative,1,1.0
PRODUCT_69326,电脑/办公,不推荐,negative,1,0.3333333333333333
PRODUCT_69326,电脑/办公,质量差,negative,1,0.3333333333333333
PRODUCT_69514,手机/数码,正品放心,positive,1,1.0
PRODUCT_69534,图书音像,容易坏,negative,1,1.0
PRODUCT_69560,图书音像,正品放心,positive,2,1.0
PRODUCT_69568,图书音像,疑似假货,negative,1,0.3333333333333333
PRODUCT_69615,手机/数码,会回购,positive,1,0.09090909090909091
PRODUCT_69615,手机/数码,外观好看,positive,1,0.09090909090909091
PRODUCT_69637,电脑/办公,外观好看,positive,1,1.0
PRODUCT_69653,美妆个护,包装好,positive,1,1.0
PRODUCT_69710,图书音像,外观好看,positive,1,1.0
PRODUCT_69854,家居生活,尺码不准,negative,1,1.0
PRODUCT_69857,图书音像,容易坏,negative,1,0.3333333333333333
PRODUCT_69857,图书音像,性价比高,positive,1,0.3333333333333333
PRODUCT_69857,图书音像,正品放心,positive,1,0.3333333333333333
PRODUCT_70032,图书音像,正品放心,positive,1,0.2
PRODUCT_70202,图书音像,包装好,positive,1,0.2
PRODUCT_70213,手机/数码,会回购,positive,1,0.3333333333333333
PRODUCT_70213,手机/数码,外观好看,positive,1,0.3333333333333333
PRODUCT_70213,手机/数码,性价比高,positive,1,0.3333333333333333
PRODUCT_70213,手机/数码,正品放心,positive,1,0.3333333333333333
PRODUCT_70279,图书音像,会回购,positive,1,1.0
PRODUCT_70657,图书音像,质量差,negative,1,0.25
PRODUCT_7066,图书音像,尺码合适,positive,1,0.1111111111111111
PRODUCT_70687,图书音像,内容不错,positive,1,0.5
PRODUCT_7073,图书音像,内容不错,positive,1,0.3333333333333333
PRODUCT_7073,图书音像,正品放心,positive,1,0.3333333333333333
PRODUCT_70790,图书音像,正品放心,positive,1,1.0
PRODUCT_70817,图书音像,正品放心,positive,1,0.5
PRODUCT_7086,图书音像,质量差,negative,1,1.0
PRODUCT_70861,图书音像,外观一般,negative,1,0.5
PRODUCT_70942,图书音像,内容不错,positive,1,1.0
PRODUCT_70995,图书音像,味道一般,negative,1,1.0
PRODUCT_71073,图书音像,内容一般,negative,1,1.0
PRODUCT_71109,家居生活,会回购,positive,1,0.16666666666666666
PRODUCT_71109,家居生活,物流慢,negative,1,0.16666666666666666
PRODUCT_71109,家居生活,质量好,positive,1,0.16666666666666666
PRODUCT_71110,家居生活,容易坏,negative,1,0.1111111111111111
PRODUCT_71110,家居生活,正品放心,positive,1,0.1111111111111111
PRODUCT_71110,家居生活,质量好,positive,1,0.1111111111111111
PRODUCT_71110,家居生活,质量差,negative,1,0.1111111111111111
PRODUCT_71162,图书音像,容易坏,negative,1,1.0
PRODUCT_71184,家用电器,会回购,positive,1,1.0
PRODUCT_71184,家用电器,疑似假货,negative,1,1.0
PRODUCT_71226,图书音像,不推荐,negative,1,1.0
PRODUCT_71227,图书音像,正品放心,positive,1,0.5
PRODUCT_71243,美妆个护,味道不错,positive,1,1.0
PRODUCT_71368,图书音像,不推荐,negative,1,1.0
PRODUCT_71391,图书音像,不推荐,negative,1,1.0
PRODUCT_71541,图书音像,不推荐,negative,1,1.0
PRODUCT_71606,图书音像,尺码合适,positive,1,0.5
PRODUCT_71616,图书音像,内容不错,positive,1,0.05263157894736842
PRODUCT_71616,图书音像,很新鲜,positive,1,0.05263157894736842
PRODUCT_71616,图书音像,正品放心,positive,1,0.05263157894736842
PRODUCT_71616,图书音像,质量好,positive,1,0.05263157894736842
PRODUCT_71683,图书音像,外观好看,positive,1,1.0
PRODUCT_71693,图书音像,疑似假货,negative,1,0.2
PRODUCT_71712,家用电器,正品放心,positive,2,0.6666666666666666
PRODUCT_71712,家用电器,性价比高,positive,1,0.3333333333333333
PRODUCT_71782,图书音像,质量差,negative,1,0.3333333333333333
PRODUCT_71819,图书音像,包装差,negative,1,0.2
PRODUCT_71819,图书音像,疑似假货,negative,1,0.2
PRODUCT_71863,家用电器,质量好,positive,1,1.0
PRODUCT_71979,图书音像,疑似假货,negative,1,1.0
PRODUCT_72030,图书音像,包装差,negative,1,1.0
PRODUCT_72047,图书音像,很新鲜,positive,1,1.0
PRODUCT_72073,图书音像,正品放心,positive,1,0.5
PRODUCT_72112,图书音像,质量好,positive,1,0.3333333333333333
PRODUCT_72192,图书音像,很新鲜,positive,1,1.0
PRODUCT_72206,手机/数码,外观好看,positive,1,0.1111111111111111
PRODUCT_72206,手机/数码,容易坏,negative,1,0.1111111111111111
PRODUCT_72206,手机/数码,性价比高,positive,1,0.1111111111111111
PRODUCT_72206,手机/数码,正品放心,positive,1,0.1111111111111111
PRODUCT_72206,手机/数码,质量差,negative,1,0.1111111111111111
PRODUCT_72223,图书音像,外观好看,positive,1,0.5
PRODUCT_72257,钟表/首饰/眼镜/礼品,外观好看,positive,1,1.0
PRODUCT_72399,美妆个护,味道不错,positive,1,0.3333333333333333
PRODUCT_72399,美妆个护,外观好看,positive,1,0.3333333333333333
PRODUCT_72489,家用电器,外观好看,positive,2,0.5
PRODUCT_72489,家用电器,性价比高,positive,2,0.5
PRODUCT_72489,家用电器,会回购,positive,1,0.25
PRODUCT_72489,家用电器,味道不错,positive,1,0.25
PRODUCT_72489,家用电器,正品放心,positive,1,0.25
PRODUCT_72489,家用电器,疑似假货,negative,1,0.25
PRODUCT_7253,图书音像,很新鲜,positive,1,0.125
PRODUCT_72540,家用电器,外观好看,positive,2,1.0
PRODUCT_72561,母婴/玩具,正品放心,positive,1,0.5
PRODUCT_72588,图书音像,外观好看,positive,1,0.3333333333333333
PRODUCT_72588,图书音像,正品放心,positive,1,0.3333333333333333
PRODUCT_72634,图书音像,质量好,positive,1,1.0
PRODUCT_72636,图书音像,不推荐,negative,1,0.3333333333333333
PRODUCT_72672,图书音像,质量好,positive,1,0.3333333333333333
PRODUCT_7268,图书音像,性价比高,positive,1,0.5
PRODUCT_72705,图书音像,性价比高,positive,2,0.6666666666666666
PRODUCT_72717,手机/数码,价格贵,negative,1,1.0
PRODUCT_72717,手机/数码,容易坏,negative,1,1.0
PRODUCT_72721,母婴/玩具,性价比高,positive,1,1.0
PRODUCT_7277,图书音像,内容不错,positive,1,1.0
PRODUCT_72777,图书音像,正品放心,positive,1,1.0
PRODUCT_72778,图书音像,性价比高,positive,1,1.0
PRODUCT_72809,图书音像,正品放心,positive,2,0.4
PRODUCT_72834,图书音像,包装差,negative,1,1.0
PRODUCT_72887,图书音像,内容一般,negative,1,1.0
PRODUCT_72887,图书音像,质量差,negative,1,1.0
PRODUCT_72928,美妆个护,外观好看,positive,1,1.0
PRODUCT_72928,美妆个护,正品放心,positive,1,1.0
PRODUCT_72952,图书音像,容易坏,negative,1,1.0
PRODUCT_73160,家居生活,外观好看,positive,2,1.0
PRODUCT_73160,家居生活,质量好,positive,1,0.5
PRODUCT_73189,图书音像,正品放心,positive,1,1.0
PRODUCT_73224,图书音像,内容一般,negative,1,0.5
PRODUCT_73239,美妆个护,味道不错,positive,1,0.25
PRODUCT_7326,图书音像,正品放心,positive,2,0.16666666666666666
PRODUCT_7326,图书音像,味道不错,positive,1,0.08333333333333333
PRODUCT_7326,图书音像,质量好,positive,1,0.08333333333333333
PRODUCT_73297,家居生活,内容一般,negative,1,0.5
PRODUCT_73304,电脑/办公,性价比高,positive,3,0.1875
PRODUCT_73304,电脑/办公,不推荐,negative,1,0.0625
PRODUCT_73397,图书音像,价格贵,negative,1,1.0
PRODUCT_73407,图书音像,正品放心,positive,1,1.0
PRODUCT_73491,图书音像,正品放心,positive,1,1.0
PRODUCT_73492,图书音像,性价比高,positive,1,1.0
PRODUCT_73520,图书音像,不推荐,negative,1,1.0
PRODUCT_73531,机票/充值/票务/虚拟,不推荐,negative,1,0.5
PRODUCT_73623,图书音像,内容不错,positive,1,1.0
PRODUCT_73676,图书音像,包装差,negative,1,0.25
PRODUCT_73676,图书音像,性价比高,positive,1,0.25
PRODUCT_73706,美妆个护,味道不错,positive,1,1.0
PRODUCT_73749,图书音像,内容不错,positive,1,0.2
PRODUCT_73761,图书音像,内容一般,negative,1,1.0
PRODUCT_73783,图书音像,包装好,positive,1,1.0
PRODUCT_73783,图书音像,包装差,negative,1,1.0
PRODUCT_73783,图书音像,正品放心,positive,1,1.0
PRODUCT_73790,图书音像,包装差,negative,1,1.0
PRODUCT_73790,图书音像,正品放心,positive,1,1.0
PRODUCT_73796,食品/保健,包装好,positive,1,0.3333333333333333
PRODUCT_73796,食品/保健,味道不错,positive,1,0.3333333333333333
PRODUCT_73796,食品/保健,客服好,positive,1,0.3333333333333333
PRODUCT_73796,食品/保健,质量好,positive,1,0.3333333333333333
PRODUCT_73872,手机/数码,包装好,positive,1,0.2
PRODUCT_73872,手机/数码,包装差,negative,1,0.2
PRODUCT_73872,手机/数码,容易坏,negative,1,0.2
PRODUCT_73872,手机/数码,正品放心,positive,1,0.2
PRODUCT_73908,图书音像,内容不错,positive,1,1.0
PRODUCT_73908,图书音像,外观好看,positive,1,1.0
PRODUCT_73923,图书音像,正品放心,positive,1,1.0
PRODUCT_73945,图书音像,正品放心,positive,2,0.6666666666666666
PRODUCT_73945,图书音像,质量好,positive,1,0.3333333333333333
PRODUCT_73979,家居生活,很耐用,positive,1,0.2
PRODUCT_74036,图书音像,正品放心,positive,1,1.0
PRODUCT_74065,图书音像,包装差,negative,3,0.23076923076923078
PRODUCT_74065,图书音像,不推荐,negative,1,0.07692307692307693
PRODUCT_74086,图书音像,内容不错,positive,1,1.0
PRODUCT_74092,图书音像,包装好,positive,1,0.5
PRODUCT_74092,图书音像,外观好看,positive,1,0.5
PRODUCT_74126,图书音像,很新鲜,positive,1,1.0
PRODUCT_74147,图书音像,正品放心,positive,1,1.0
PRODUCT_74149,电脑/办公,外观好看,positive,2,0.5
PRODUCT_74149,电脑/办公,正品放心,positive,1,0.25
PRODUCT_74149,电脑/办公,质量好,positive,1,0.25
PRODUCT_74221,图书音像,外观好看,positive,1,1.0
PRODUCT_74298,图书音像,外观好看,positive,3,0.6
PRODUCT_74298,图书音像,正品放心,positive,1,0.2
PRODUCT_74318,图书音像,正品放心,positive,1,1.0
PRODUCT_74319,电脑/办公,正品放心,positive,1,0.1
PRODUCT_74320,图书音像,质量好,positive,1,1.0
PRODUCT_74355,美妆个护,性价比高,positive,1,0.2
PRODUCT_74355,美妆个护,物流慢,negative,1,0.2
PRODUCT_74367,图书音像,正品放心,positive,1,1.0
PRODUCT_74451,图书音像,性价比高,positive,1,1.0
PRODUCT_74477,服饰服装,正品放心,positive,1,1.0
PRODUCT_74477,服饰服装,疑似假货,negative,1,1.0
PRODUCT_7450,图书音像,性价比高,positive,1,0.2
PRODUCT_7450,图书音像,正品放心,positive,1,0.2
PRODUCT_74539,图书音像,正品放心,positive,1,1.0
PRODUCT_74565,图书音像,内容一般,negative,1,1.0
PRODUCT_74565,图书音像,质量差,negative,1,1.0
PRODUCT_74573,图书音像,外观好看,positive,1,1.0
PRODUCT_74637,钟表/首饰/眼镜/礼品,外观好看,positive,1,1.0
PRODUCT_74641,图书音像,外观好看,positive,1,0.16666666666666666
PRODUCT_74641,图书音像,质量好,positive,1,0.16666666666666666
PRODUCT_74681,图书音像,正品放心,positive,1,0.125
PRODUCT_74749,图书音像,性价比高,positive,1,1.0
PRODUCT_74823,电脑/办公,质量差,negative,1,1.0
PRODUCT_74872,图书音像,外观好看,positive,1,0.3333333333333333
PRODUCT_74933,家具/家装/建材,很耐用,positive,1,1.0
PRODUCT_74933,家具/家装/建材,续航差,negative,1,1.0
PRODUCT_74947,图书音像,质量好,positive,1,1.0
PRODUCT_74972,图书音像,外观好看,positive,1,1.0
PRODUCT_7501,图书音像,性价比高,positive,2,0.6666666666666666
PRODUCT_75018,图书音像,外观好看,positive,1,0.5
PRODUCT_75022,图书音像,正品放心,positive,1,0.25
PRODUCT_75022,图书音像,疑似假货,negative,1,0.25
PRODUCT_75087,手机/数码,疑似假货,negative,1,0.2
PRODUCT_75156,图书音像,正品放心,positive,1,1.0
PRODUCT_75186,服饰服装,尺码合适,positive,1,1.0
PRODUCT_75187,图书音像,外观好看,positive,2,0.18181818181818182
PRODUCT_75187,图书音像,质量差,negative,2,0.18181818181818182
PRODUCT_75187,图书音像,不推荐,negative,1,0.09090909090909091
PRODUCT_75187,图书音像,外观一般,negative,1,0.09090909090909091
PRODUCT_75197,电脑/办公,性价比高,positive,1,1.0
PRODUCT_75197,电脑/办公,质量好,positive,1,1.0
PRODUCT_7523,图书音像,正品放心,positive,1,1.0
PRODUCT_75278,图书音像,质量好,positive,1,1.0
PRODUCT_75283,图书音像,质量差,negative,1,0.25
PRODUCT_75315,手机/数码,质量差,negative,2,0.14285714285714285
PRODUCT_75315,手机/数码,会回购,positive,1,0.07142857142857142
PRODUCT_75315,手机/数码,尺码不准,negative,1,0.07142857142857142
PRODUCT_75315,手机/数码,很耐用,positive,1,0.07142857142857142
PRODUCT_75315,手机/数码,续航差,negative,1,0.07142857142857142
PRODUCT_75320,手机/数码,容易坏,negative,1,0.16666666666666666
PRODUCT_75352,图书音像,正品放心,positive,1,0.09090909090909091
PRODUCT_75357,鞋类箱包,外观好看,positive,1,1.0
PRODUCT_75404,图书音像,发货快,positive,1,0.25
PRODUCT_75404,图书音像,正品放心,positive,1,0.25
PRODUCT_75479,手机/数码,不推荐,negative,1,0.25
PRODUCT_75479,手机/数码,容易坏,negative,1,0.25
PRODUCT_75479,手机/数码,质量差,negative,1,0.25
PRODUCT_75499,图书音像,很新鲜,positive,1,1.0
PRODUCT_7552,图书音像,性价比高,positive,1,1.0
PRODUCT_75523,鞋类箱包,会回购,positive,1,0.3333333333333333
PRODUCT_75527,手机/数码,外观好看,positive,1,1.0
PRODUCT_75547,鞋类箱包,正品放心,positive,1,1.0
PRODUCT_75551,图书音像,正品放心,positive,1,1.0
PRODUCT_75600,家居生活,性价比高,positive,1,0.3333333333333333
PRODUCT_75604,图书音像,性价比高,positive,1,1.0
PRODUCT_75642,图书音像,正品放心,positive,1,0.5
PRODUCT_75675,图书音像,不推荐,negative,1,0.5
PRODUCT_75679,手机/数码,会回购,positive,1,0.2
PRODUCT_75679,手机/数码,外观好看,positive,1,0.2
PRODUCT_75736,图书音像,质量差,negative,1,0.5
PRODUCT_75748,图书音像,外观好看,positive,1,1.0
PRODUCT_75755,图书音像,正品放心,positive,1,0.5
PRODUCT_7580,图书音像,正品放心,positive,4,0.3333333333333333
PRODUCT_7580,图书音像,疑似假货,negative,1,0.08333333333333333
PRODUCT_7580,图书音像,质量好,positive,1,0.08333333333333333
PRODUCT_75870,手机/数码,正品放心,positive,1,1.0
PRODUCT_75905,图书音像,正品放心,positive,1,1.0
PRODUCT_75965,电脑/办公,正品放心,positive,1,1.0
PRODUCT_7627,电脑/办公,性价比高,positive,1,1.0
PRODUCT_76276,图书音像,价格贵,negative,1,0.25
PRODUCT_76276,图书音像,疑似假货,negative,1,0.25
PRODUCT_76307,图书音像,外观好看,positive,1,0.125
PRODUCT_76394,图书音像,外观好看,positive,1,0.14285714285714285
PRODUCT_76394,图书音像,性价比高,positive,1,0.14285714285714285
PRODUCT_76394,图书音像,质量好,positive,1,0.14285714285714285
PRODUCT_76394,图书音像,质量差,negative,1,0.14285714285714285
PRODUCT_76449,图书音像,外观好看,positive,1,0.3333333333333333
PRODUCT_76484,图书音像,性价比高,positive,1,1.0
PRODUCT_76501,家具/家装/建材,外观好看,positive,2,0.6666666666666666
PRODUCT_76501,家具/家装/建材,内容一般,negative,1,0.3333333333333333
PRODUCT_76501,家具/家装/建材,很耐用,positive,1,0.3333333333333333
PRODUCT_76507,电脑/办公,会回购,positive,1,0.3333333333333333
PRODUCT_76507,电脑/办公,质量好,positive,1,0.3333333333333333
PRODUCT_76606,图书音像,不推荐,negative,1,1.0
PRODUCT_76693,图书音像,内容一般,negative,1,1.0
PRODUCT_76758,图书音像,价格贵,negative,1,0.14285714285714285
PRODUCT_76758,图书音像,内容不错,positive,1,0.14285714285714285
PRODUCT_76789,图书音像,疑似假货,negative,1,0.14285714285714285
PRODUCT_7682,图书音像,价格贵,negative,1,1.0
PRODUCT_76844,图书音像,质量差,negative,1,0.3333333333333333
PRODUCT_7686,家用电器,很耐用,positive,1,1.0
PRODUCT_76862,图书音像,容易坏,negative,1,0.14285714285714285
PRODUCT_76862,图书音像,正品放心,positive,1,0.14285714285714285
PRODUCT_76876,图书音像,疑似假货,negative,2,0.3333333333333333
PRODUCT_76876,图书音像,味道不错,positive,1,0.16666666666666666
PRODUCT_76878,图书音像,质量好,positive,2,1.0
PRODUCT_76947,图书音像,质量好,positive,1,1.0
PRODUCT_76949,图书音像,性价比高,positive,1,1.0
PRODUCT_76956,图书音像,外观好看,positive,1,1.0
PRODUCT_76956,图书音像,质量好,positive,1,1.0
PRODUCT_76966,图书音像,质量好,positive,1,0.25
PRODUCT_7702,手机/数码,容易坏,negative,1,1.0
PRODUCT_77112,图书音像,会回购,positive,2,0.08695652173913043
PRODUCT_77112,图书音像,内容不错,positive,1,0.043478260869565216
PRODUCT_77112,图书音像,质量差,negative,1,0.043478260869565216
PRODUCT_7713,家居生活,正品放心,positive,1,1.0
PRODUCT_77163,图书音像,疑似假货,negative,1,0.5
PRODUCT_77346,图书音像,正品放心,positive,1,0.25
PRODUCT_77429,图书音像,内容不错,positive,1,1.0
PRODUCT_77429,图书音像,正品放心,positive,1,1.0
PRODUCT_77560,图书音像,外观好看,positive,1,0.3333333333333333
PRODUCT_77560,图书音像,性价比高,positive,1,0.3333333333333333
PRODUCT_77579,图书音像,味道不错,positive,1,0.2
PRODUCT_7764,图书音像,包装差,negative,1,1.0
PRODUCT_77743,图书音像,内容不错,positive,1,0.1
PRODUCT_77743,图书音像,疑似假货,negative,1,0.1
PRODUCT_7777,图书音像,性价比高,positive,1,0.2
PRODUCT_7777,图书音像,质量好,positive,1,0.2
PRODUCT_7777,图书音像,质量差,negative,1,0.2
PRODUCT_77799,图书音像,疑似假货,negative,1,0.5
PRODUCT_77804,电脑/办公,性价比高,positive,1,0.3333333333333333
PRODUCT_77858,食品/保健,性价比高,positive,1,1.0
PRODUCT_77878,图书音像,质量差,negative,1,0.25
PRODUCT_77907,电脑/办公,正品放心,positive,1,0.2
PRODUCT_77907,电脑/办公,疑似假货,negative,1,0.2
PRODUCT_77907,电脑/办公,质量差,negative,1,0.2
PRODUCT_77939,图书音像,发货快,positive,1,0.125
PRODUCT_77940,图书音像,味道不错,positive,1,0.2
PRODUCT_77940,图书音像,性价比高,positive,1,0.2
PRODUCT_77940,图书音像,疑似假货,negative,1,0.2
PRODUCT_77940,图书音像,质量差,negative,1,0.2
PRODUCT_77960,图书音像,正品放心,positive,1,0.3333333333333333
PRODUCT_78000,图书音像,包装好,positive,1,1.0
PRODUCT_78003,图书音像,不推荐,negative,1,0.3333333333333333
PRODUCT_78003,图书音像,性价比高,positive,1,0.3333333333333333
PRODUCT_78003,图书音像,疑似假货,negative,1,0.3333333333333333
PRODUCT_78032,图书音像,内容一般,negative,1,0.3333333333333333
PRODUCT_78058,图书音像,很新鲜,positive,1,0.5
PRODUCT_78087,图书音像,外观一般,negative,1,0.2
PRODUCT_78121,图书音像,疑似假货,negative,1,1.0
PRODUCT_78134,美妆个护,味道不错,positive,1,0.5
PRODUCT_78278,图书音像,正品放心,positive,1,0.3333333333333333
PRODUCT_7829,图书音像,很新鲜,positive,1,0.5
PRODUCT_78297,电脑/办公,内容一般,negative,1,0.125
PRODUCT_78313,家居生活,容易坏,negative,1,0.5
PRODUCT_78330,图书音像,正品放心,positive,1,1.0
PRODUCT_7835,图书音像,内容不错,positive,1,1.0
PRODUCT_78425,图书音像,正品放心,positive,1,1.0
PRODUCT_78444,电脑/办公,不推荐,negative,1,1.0
PRODUCT_78446,家用电器,正品放心,positive,1,1.0
PRODUCT_78469,手机/数码,性价比高,positive,1,0.5
PRODUCT_78471,图书音像,外观好看,positive,1,1.0
PRODUCT_78508,图书音像,正品放心,positive,1,0.2
PRODUCT_78511,家居生活,正品放心,positive,1,1.0
PRODUCT_78546,图书音像,内容一般,negative,1,1.0
PRODUCT_78546,图书音像,疑似假货,negative,1,1.0
PRODUCT_78546,图书音像,质量差,negative,1,1.0
PRODUCT_7856,图书音像,疑似假货,negative,1,0.5
PRODUCT_78580,图书音像,正品放心,positive,1,0.3333333333333333
PRODUCT_78581,图书音像,外观好看,positive,1,0.3333333333333333
PRODUCT_78606,美妆个护,很新鲜,positive,1,1.0
PRODUCT_78606,美妆个护,正品放心,positive,1,1.0
PRODUCT_78608,家用电器,外观好看,positive,2,0.2857142857142857
PRODUCT_78608,家用电器,包装差,negative,1,0.14285714285714285
PRODUCT_78608,家用电器,发货快,positive,1,0.14285714285714285
PRODUCT_78608,家用电器,容易坏,negative,1,0.14285714285714285
PRODUCT_78608,家用电器,质量好,positive,1,0.14285714285714285
PRODUCT_78653,图书音像,外观好看,positive,1,0.3333333333333333
PRODUCT_78663,家具/家装/建材,性价比高,positive,1,0.3333333333333333
PRODUCT_78664,图书音像,疑似假货,negative,2,0.25
PRODUCT_78664,图书音像,内容不错,positive,1,0.125
PRODUCT_78664,图书音像,外观好看,positive,1,0.125
PRODUCT_78664,图书音像,很新鲜,positive,1,0.125
PRODUCT_78664,图书音像,正品放心,positive,1,0.125
PRODUCT_78725,图书音像,外观好看,positive,1,0.08333333333333333
PRODUCT_78725,图书音像,正品放心,positive,1,0.08333333333333333
PRODUCT_78725,图书音像,疑似假货,negative,1,0.08333333333333333
PRODUCT_78755,家居生活,质量差,negative,1,1.0
PRODUCT_7876,美妆个护,不推荐,negative,1,1.0
PRODUCT_78767,图书音像,会回购,positive,2,0.3333333333333333
PRODUCT_78767,图书音像,尺码合适,positive,1,0.16666666666666666
PRODUCT_78767,图书音像,性价比高,positive,1,0.16666666666666666
PRODUCT_78767,图书音像,正品放心,positive,1,0.16666666666666666
PRODUCT_78767,图书音像,疑似假货,negative,1,0.16666666666666666
PRODUCT_78795,图书音像,很新鲜,positive,1,0.5
PRODUCT_78796,图书音像,正品放心,positive,1,0.2
PRODUCT_78811,电脑/办公,续航差,negative,3,0.3
PRODUCT_78811,电脑/办公,容易坏,negative,1,0.1
PRODUCT_78811,电脑/办公,很耐用,positive,1,0.1
PRODUCT_78811,电脑/办公,正品放心,positive,1,0.1
PRODUCT_78856,图书音像,性价比高,positive,1,1.0
PRODUCT_7887,图书音像,质量好,positive,1,1.0
PRODUCT_78943,图书音像,价格贵,negative,1,1.0
PRODUCT_78943,图书音像,内容不错,positive,1,1.0
PRODUCT_7895,电脑/办公,不推荐,negative,1,0.1
PRODUCT_7895,电脑/办公,容易坏,negative,1,0.1
PRODUCT_7895,电脑/办公,质量好,positive,1,0.1
PRODUCT_78955,图书音像,内容不错,positive,1,1.0
PRODUCT_78969,图书音像,内容不错,positive,1,1.0
PRODUCT_79018,图书音像,不推荐,negative,1,0.1111111111111111
PRODUCT_79018,图书音像,包装好,positive,1,0.1111111111111111
PRODUCT_79018,图书音像,性价比高,positive,1,0.1111111111111111
PRODUCT_79065,图书音像,不推荐,negative,1,1.0
PRODUCT_7911,图书音像,外观好看,positive,2,0.1111111111111111
PRODUCT_7911,图书音像,正品放心,positive,1,0.05555555555555555
PRODUCT_7911,图书音像,质量好,positive,1,0.05555555555555555
PRODUCT_79130,图书音像,内容不错,positive,1,0.125
PRODUCT_79149,图书音像,质量好,positive,1,1.0
PRODUCT_7915,图书音像,正品放心,positive,1,1.0
PRODUCT_7915,图书音像,质量好,positive,1,1.0
PRODUCT_79163,图书音像,包装好,positive,1,1.0
PRODUCT_79163,图书音像,正品放心,positive,1,1.0
PRODUCT_79189,图书音像,包装差,negative,1,1.0
PRODUCT_79189,图书音像,正品放心,positive,1,1.0
PRODUCT_7923,图书音像,内容不错,positive,1,0.3333333333333333
PRODUCT_7923,图书音像,发货快,positive,1,0.3333333333333333
PRODUCT_79247,图书音像,外观好看,positive,1,1.0
PRODUCT_79248,服饰服装,正品放心,positive,2,0.18181818181818182
PRODUCT_79248,服饰服装,会回购,positive,1,0.09090909090909091
PRODUCT_79248,服饰服装,容易坏,negative,1,0.09090909090909091
PRODUCT_79248,服饰服装,很耐用,positive,1,0.09090909090909091
PRODUCT_79291,图书音像,内容不错,positive,1,0.125
PRODUCT_79300,家具/家装/建材,外观好看,positive,1,0.3333333333333333
PRODUCT_79300,家具/家装/建材,质量好,positive,1,0.3333333333333333
PRODUCT_79372,图书音像,内容不错,positive,1,0.5
PRODUCT_79373,图书音像,包装好,positive,1,0.5
PRODUCT_79442,图书音像,价格贵,negative,1,0.5
PRODUCT_79461,图书音像,外观好看,positive,1,1.0
PRODUCT_79472,钟表/首饰/眼镜/礼品,外观好看,positive,1,1.0
PRODUCT_79479,图书音像,外观好看,positive,1,1.0
PRODUCT_79527,图书音像,不推荐,negative,1,0.2
PRODUCT_79678,图书音像,正品放心,positive,1,1.0
PRODUCT_79688,图书音像,外观一般,negative,1,1.0
PRODUCT_79688,图书音像,外观好看,positive,1,1.0
PRODUCT_79699,图书音像,不推荐,negative,1,1.0
PRODUCT_79699,图书音像,疑似假货,negative,1,1.0
PRODUCT_79704,手机/数码,容易坏,negative,1,1.0
PRODUCT_79704,手机/数码,正品放心,positive,1,1.0
PRODUCT_79705,手机/数码,正品放心,positive,1,1.0
PRODUCT_79717,图书音像,外观一般,negative,1,1.0
PRODUCT_79859,家用电器,发货快,positive,1,0.16666666666666666
PRODUCT_79877,图书音像,内容不错,positive,1,1.0
PRODUCT_79945,图书音像,物流慢,negative,1,0.14285714285714285
PRODUCT_79951,图书音像,会回购,positive,1,1.0
PRODUCT_80005,家居生活,外观好看,positive,1,1.0
