数据ID,用户ID,商品ID,评论时间戳,评论标题,评论内容,评分
TRAIN_47306,161060.0,PRODUCT_489871,1375372800,还不错~,"如果不是特别闲,序就别看了,后面的吧,还行吧~",4.0
TRAIN_47307,789245.0,PRODUCT_71616,1316793600,书很棒,很快就收到了需要的书 没耽误学习 谢谢卓越 谢谢卖家,5.0
TRAIN_47308,163137.0,PRODUCT_209714,1381075200,"一本做题,一本分析,用着很方便","一本做题,一本分析,用着很方便",5.0
TRAIN_47309,527823.0,PRODUCT_509096,1275148800,。。,"《阅微草堂笔记》长于议论,洞察世事太深,少儿不宜。",4.0
TRAIN_47310,98264.0,PRODUCT_251761,1362153600,购物评价,"东西很好,洗后感觉很凉爽。",5.0
TRAIN_47311,99016.0,PRODUCT_265598,1321804800,第一次在亚马逊购物,"包装很好,书都是正版的。只有一本考研政治表面略有破损,但不影响阅读",5.0
TRAIN_47312,17495.0,PRODUCT_60065,1319126400,好女人的味道,刚收的到!昨天定的今天就收到了!效率高!包装也贴心!第一次在卓越购物开心!我以后就是你们的老客户了!产品不错!味道纯正!是正品!,5.0
TRAIN_47313,9556.0,PRODUCT_218259,1321632000,挺好的,"生活小事反映出来的智慧,有例子。但是有关佛的信仰看不明白。",4.0
TRAIN_47314,4816.0,PRODUCT_294413,1380902400,值得赞,小巧  半年了 没出过什么问题,5.0
TRAIN_47315,6165.0,PRODUCT_481843,1336924800,凸面设计非常有感觉,"《红楼梦》这版那版的,120回全的,非得熟读百遍,才能真正有自己人见解吧。感觉别字极少排版也不错,特别是硬质的封皮,上是脑中深刻的传统红楼梦中宝黛经典形象,颇具古风,正合古典之感。厚厚的书,后面还有贾家家谱,对初读者很有帮助。当初也是左选右挑的,很满意。若读熟了,再选脂本来读。",5.0
TRAIN_47316,104600.0,PRODUCT_288742,1316620800,非常满意,"发货速度不是很快,迟了几天也才收到,不过东西还是不错",4.0
TRAIN_47317,48795.0,PRODUCT_355483,1378742400,邓小平时代,"看了两遍,觉得还可以,不是很深刻",5.0
TRAIN_47318,5016.0,PRODUCT_73123,1333296000,挺好,镭拓的鼠标垫一向不错 买的第二个啦~H3相对较大 但是用起来也舒服 如果对尺寸没要求 很小就够的话 建议H1,4.0
TRAIN_47319,68302.0,PRODUCT_200073,1287590400,"漂亮,精致,好用","不保温,装开水会烫手,适合外出装温凉开水用,比塑料的安全,方便在外添热的放凉。正是我需要的。29.9买的。目前对卓越的服务很满意,物流快态度好",5.0
TRAIN_47320,113692.0,PRODUCT_508610,1257609600,喜欢~,"画风虽然不是我喜欢的,不过有些镜头确实很好看。",4.0
TRAIN_47321,131466.0,PRODUCT_165108,1332345600,实用,"3级取证班的必备用书,很实用的",4.0
TRAIN_47322,200081.0,PRODUCT_121126,1374163200,很好很给力,"是正品,纸张很好, 可以到东奥去看视频",5.0
TRAIN_47323,53182.0,PRODUCT_382133,1260979200,大孩子和小孩子,"虽然那个爸爸可能开始看着好玩、率性、不负责任。但是,到后来,他在女儿身上看到了责任,看到了希望。父女相伴的日子挺温馨的,即使“艰难”也很温馨。它会让我们想起我们自己小时候和爸爸相嬉的时光。 文字很好看,有点时候很逗!",4.0
TRAIN_47324,462908.0,PRODUCT_457994,1279900800,很不错很不错~!,"这应该是目前为止本人认为最通俗易懂的雅思阅读技巧书~ 先分题型的讲解和训练,再进行综合练习,还附有一些阅读机经~!真的很经典~ 读起来没有什么负担~!很轻松!喜欢72小时征服雅思系列~!!",5.0
TRAIN_47325,38765.0,PRODUCT_300318,1328112000,很好很实在很强大,"很好很实在很强大,要真正学photoshop的就看这本书吧,很齐全很实用,但如果只是想要学一下修图,不需要专攻的话我建议不要买这本了,因为这本书说的很深入很细分讲解的,适合需要专攻的人士打坚实的基础。",5.0
TRAIN_47326,244226.0,PRODUCT_207345,1358697600,翻译词典,"没什么用,词汇太少,而且有的翻译不准确。",2.0
TRAIN_47327,974031.0,PRODUCT_153422,1237219200,不专业,"赠送的碟片根本不是肚皮舞的范围。不够专业。 书里动作的名词还算准确,但讲解少,比较笼统",2.0
TRAIN_47328,332543.0,PRODUCT_371481,1284134400,这个...,"做工真的很一般...还好是赠品,就不挑剔太多了,嗯嗯",3.0
TRAIN_47329,10570.0,PRODUCT_500068,1321200000,内容齐全,"以前买过一本徐霞客选集,有游黄山、天台山、华山等名山游记,但对于西南部更多没有选取,此本内容全面,该是留存下来的都收集了,目前才看了小部分,精装,纸张单薄,空白处较少,不适合做笔记,对于喜欢旅游的人,还是喜欢这种全面的。",5.0
TRAIN_47330,1312550.0,PRODUCT_425693,1376755200,东西还不错,"还行吧,使用起来还比较方便",3.0
TRAIN_47331,316757.0,PRODUCT_489102,1212163200,书不错,读这本书 我是想和孩子一起学习我们的传统文化 内容是有些要取舍的。,4.0
TRAIN_47332,106845.0,PRODUCT_13577,1294588800,"很好,很漂亮","送货师傅态度很好,第一次送货人不在,隔天后又送来的,非常客气",5.0
TRAIN_47333,33473.0,PRODUCT_34068,1356364800,"很有品质的一张CD,很棒","很有品质的一张CD,很棒",5.0
TRAIN_47334,1019811.0,PRODUCT_178184,1370880000,盗版书,"梁衡的散文确实不错,但书肯定是盗版的,装订都搞错了,120页后面是89页,缺少121—152页的内容。建议大家买的时候先看看是那家出版社,文化艺术出版社的不能买。",2.0
TRAIN_47335,503571.0,PRODUCT_502551,1214496000,我们和孩子都喜欢,"让我们一家的休闲生活更加有味,让我亲爱的宝贝更加的快乐!非常不错!",4.0
TRAIN_47336,25328.0,PRODUCT_440984,1340380800,8G=?,"怎么说,实际内存是8G,但里面的文件已经800M了。、",3.0
TRAIN_47337,252813.0,PRODUCT_36022,1292428800,最适合参加基础阅读培训的学生,"1.书的字体有些小,看着不舒服 2.全书没有汉字,不适合没有相应基础的学生。 3.内容全面系统。",3.0
TRAIN_47338,222367.0,PRODUCT_156270,1325606400,不错,"不错,暂时没有发现问题",5.0
TRAIN_47339,42993.0,PRODUCT_319779,1378742400,商品,音质还是比较不错的。隔音效果很好。,4.0
TRAIN_47340,1199212.0,PRODUCT_293137,1311436800,还好,"在国内算比较好的数据结构教材,可以和北大的另外一本结合看,挺好!",5.0
TRAIN_47341,204839.0,PRODUCT_443975,1382198400,不错,"使用感觉无刺激,卸的也蛮干净,不错。",4.0
TRAIN_47342,19383.0,PRODUCT_25068,1114358400,第一次,"这是我第一次上网买东西,我很喜欢自己的选择。谢谢!",4.0
TRAIN_47343,838222.0,PRODUCT_91059,1309622400,很实用呢,给朋友买的礼物 朋友很喜欢,4.0
TRAIN_47344,538688.0,PRODUCT_512035,1332259200,非常好,"很受益,尤其是在看完天津卫视的《非你莫属》之后,更受益……",5.0
TRAIN_47345,591352.0,PRODUCT_164848,1297180800,看了一点点,"名字地名比较难记,看了一点点,还不错,年纪轻轻就当统帅了",4.0
TRAIN_47346,8987.0,PRODUCT_105943,1247068800,很好的书,"很不错,送货快而且书拿在手上很有感觉,价格也实惠~",5.0
TRAIN_47347,303526.0,PRODUCT_136876,1356364800,"非常满意,物超所值!","非常满意,物超所值!拿到东东比想象中的好,绝对高性价比。值得推荐。",5.0
TRAIN_47348,170083.0,PRODUCT_72270,1278086400,节选,是从别的书中节选的 还行吧,3.0
TRAIN_47349,368036.0,PRODUCT_417899,1339344000,不推荐。,书的文字有点不连贯。纸张的质地和盗版的没什么区别。所以不推荐。,1.0
TRAIN_47350,217776.0,PRODUCT_380779,1214150400,就像科普知识快餐,"做业余消遣,看看还行。感觉就像快餐。没有一定的知识基础,看起来会有理解困难。有一定知识基础,看起来还是有点意思的。有些枯燥的知识内容,经此书一总结,变得有趣和易于理解了,有点心有灵犀的味道。但如果没有知识基础,会觉得不知所云。",3.0
TRAIN_47351,254298.0,PRODUCT_261815,1365523200,刚看一半,"说了,主席的书,我最爱读。",5.0
TRAIN_47352,85989.0,PRODUCT_339345,1207065600,普通,"买之前看到别人给的评论都很高,可能是期望值过高,觉得这本书仅仅还行而已,没有那么好",3.0
TRAIN_47353,909083.0,PRODUCT_345500,1328630400,中等,"内容还好,就是在答案上做的很一般,解释比较少",4.0
TRAIN_47354,2432.0,PRODUCT_35550,1272038400,很有用的参考书,"不错,很有用的参考书。",4.0
TRAIN_47355,1044607.0,PRODUCT_191495,1364227200,宝宝喜欢,"宝宝喜欢的一套书。同学推荐给宝宝读,没想到给宝宝读完一本《大声回答,哎》,宝宝竟然会扯着嗓子回答——哎了,全楼都能听见,哎了整整一天,耳朵都麻了。",5.0
TRAIN_47356,229663.0,PRODUCT_451793,1283702400,我葱的写真终于现市了,"很喜欢,不过书寄来时,封面可能是给压破了,有点小瑕疵",5.0
TRAIN_47357,1241867.0,PRODUCT_323145,1239897600,不错,"很好,价格便宜,内容精彩。",5.0
TRAIN_47358,297262.0,PRODUCT_456534,1279209600,值得买,这本书可以说是比较好的了 反正我拿到手的时候就觉得很值,5.0
TRAIN_47359,912720.0,PRODUCT_292469,1375632000,推荐,"方便携带和翻阅,有助于提高英文水平。",5.0
TRAIN_47360,546486.0,PRODUCT_32431,1355500800,SD卡,"速度还是可以,质量很好",4.0
TRAIN_47361,952637.0,PRODUCT_142332,1325606400,不錯,還好。對寫論文應該有幫助。值得一看。,5.0
TRAIN_47362,335172.0,PRODUCT_269408,1297353600,非常喜欢,"小孩非常喜欢! 印刷质量超棒!也没有发现错别字,还得到了卓越折扣,真的不错! 好东东,朋友分享! 超值!",5.0
TRAIN_47363,81054.0,PRODUCT_500909,1268496000,深受启发,"是在女儿的兴趣班旁听时读的。现在正应用到实践中,感受到女儿的欣喜的回映。很是受益。",5.0
TRAIN_47364,845.0,PRODUCT_503469,1247760000,纸质好,但我女儿四岁半不太喜欢这一类型的书,3.0
TRAIN_47365,2475.0,PRODUCT_516880,1303833600,小朋友学英语实用书,"这套书很实惠,里面赠送光盘,动画片结合英语,小朋友很喜欢。",5.0
TRAIN_47366,21626.0,PRODUCT_289815,1380729600,小问题忽视吧,"收到后右边的吊挂是分开的,我以为是坏的,后来发现就是螺丝没有上紧,边缘脱开了,于是我自己动手重新上了遍螺丝!!音效很好,感觉听音乐还是蛮爽的,耳机貌似没有话题,不知道能不能语音,无所谓了。就音效来说,这个价格很值得,我上紧螺丝后没有任何问题,很小巧,方便,漂亮~~",4.0
TRAIN_47367,235022.0,PRODUCT_201334,1316448000,这才是马云,我觉得是一本很好的书。,5.0
TRAIN_47368,322754.0,PRODUCT_350237,1386604800,"飞速的运输,高质的图书,我喜欢,赞啊!!!","飞速的运输,高质的图书,我喜欢,赞啊!!!",5.0
TRAIN_47369,58998.0,PRODUCT_325511,1385395200,经典,"经典就是经典,没什么可说的",5.0
TRAIN_47370,484764.0,PRODUCT_195221,1241884800,不错,林老师还是不错的,4.0
TRAIN_47371,816162.0,PRODUCT_128868,1383753600,快递很差,送来的时候连硬书皮都撞坏了,3.0
TRAIN_47372,6599.0,PRODUCT_299384,1344009600,是很好的帮手,"内容很实用,不论是新上任的老师还是老教师都适合一看,指引方向,不错",5.0
TRAIN_47373,587.0,PRODUCT_381035,1229529600,收到了,"感觉很不错,刚看了《海的女儿》,这是我最喜欢的童话!很值得珍藏!",4.0
TRAIN_47374,927.0,PRODUCT_370421,1335715200,"中低音效果不错,高音欠缺","做工并没有非常精致,煲了一段时间才敢大声听歌,不过效果对比变化不大,中频低频很好,高音有欠缺!",4.0
TRAIN_47375,632279.0,PRODUCT_210950,1282060800,好。,好。老师现在正让她弹呢。,4.0
TRAIN_47376,885226.0,PRODUCT_296790,1371139200,"虽是旧款书,但厚厚的一本书,有够实惠是不是","书挺厚,款式不少。当然基本是旧款,但也有几款经典的,可以好好利用一下实物大纸型。还不错。",4.0
TRAIN_47377,229934.0,PRODUCT_169370,1347552000,还可以,"比书店便宜,但是书的纸比较薄,不知道是出版社的问题不。",4.0
TRAIN_47378,118011.0,PRODUCT_14015,1226160000,一个送货的问题!,"在11月7日收到货,因为是货到付款,我给了送货员100元让她找,她说找不出,我就凑足零钱给她,她在包里翻了半天,才将100元还给我马上就离开了,等我发觉她给我的是一张假钞追出去的时候,她已经不见踪影! 查了查那家送货公司是上海特能市场推广有限公司,马上电话联系一直是忙音! 接下来是双休日,一直打电话,没人接,这是家什么公司?送货员这样不讲道德,还是不是人?!",1.0
TRAIN_47379,1067638.0,PRODUCT_205549,1203523200,没收到,"一个月都没收到,如何喜欢",1.0
TRAIN_47380,327968.0,PRODUCT_459196,1365004800,很赞 很好,书很好 个人觉得很不错,5.0
TRAIN_47381,154015.0,PRODUCT_70976,1361808000,还不错,"还行,考试用书,慢慢看",5.0
TRAIN_47382,261475.0,PRODUCT_432666,1346688000,不错,"不错,跟书店的一样却比书店便宜很多,只是还没来得及看内容。",5.0
TRAIN_47383,364444.0,PRODUCT_220770,1349193600,不错!,"不同的角度,不同的视野,并不赞同作者观点,但是可以研究下。 看过王树增,也看过日本人的,再看这本书,还是王树增的客观些,日本的偏向性极强可以不用看,这本书还过的去。",4.0
TRAIN_47384,137282.0,PRODUCT_112910,1330963200,创见的也就那样了,"标的class4 果然写入5m。不像人家kingmax的,标class4,实际可以达到class 6",4.0
TRAIN_47385,1348254.0,PRODUCT_407816,1352217600,"铃声太小,电池给力。机内预存号码,别人用过。","铃声太小,电池给力。及内存有号码,有人用过。",3.0
TRAIN_47386,278645.0,PRODUCT_165148,1244390400,很好,"虽然我已经过了青少年时期,但是依然觉得很有受启发。",5.0
TRAIN_47387,508302.0,PRODUCT_155153,1332000000,好!,"不错,就书角有点折了!",5.0
TRAIN_47388,824054.0,PRODUCT_85240,1338134400,待机时间长的3G手机,"如果光是为了打电话的话,这个手机是不错的选择,待机时间长声音清晰",5.0
TRAIN_47389,114787.0,PRODUCT_10492,1220630400,不错,"洗后很干净,就是有点儿磨脸",4.0
TRAIN_47390,401234.0,PRODUCT_65148,1384876800,最好的唐三百版本,唐诗三百首这版最好 多买几套,5.0
TRAIN_47391,144402.0,PRODUCT_371489,1325606400,编号0653~~~,"下单的时候还在担心有没有限量版,联系了客服,说有货,今天下午收到了,一打开编号0653,心终于落地了!!!",5.0
TRAIN_47392,465718.0,PRODUCT_492847,1368460800,有待完善,"作为赏析读本,我觉得该书缺乏了一个重要环节,就是要说明每一首曲子所用的乐器!《胡桃夹子》网上就有免费的MP3,动画片也找得到,因此此书要有一个突出的专业性才行。",3.0
TRAIN_47393,343731.0,PRODUCT_30246,1212768000,很好,"在当上妈妈快一个月的时候,才知道自己虽然具有大学文凭,但是育儿知识几乎为零!急切中突然发现了这本厚厚的像字典一样的书,如获至宝!日本作者集中了自己毕生的育儿经验,并同时收集整理了无数位妈妈在育儿过程中的心得和体会,完成了这本极具指导意义的书,有了它,所有新手妈妈就吃了定心丸。另外,该书是按孩子月龄来编排的,你不必一下子读完整本书,而是可以根据孩子的不同月龄查找相应内容来读,里面具体有这个月龄的孩子的特征和可能遇到到特殊问题,哪些是需要特别对待的,哪些是无需在意的,非常详尽。这样的编排特别方便,有了孩子后时间宝贵,这样的书为妈妈们节省了不少宝贵的时间,因此特别感谢日本人的严谨和认真!",5.0
TRAIN_47394,811342.0,PRODUCT_440423,1363276800,内容相当好,"内容相当使用,质量也不错",5.0
TRAIN_47395,26611.0,PRODUCT_306409,1351699200,很好用,"虽然贵了点,但是很好用,儿子挺喜欢的",5.0
TRAIN_47396,418154.0,PRODUCT_383960,1336838400,挺好用的,"第一次用吸尘器,所以没有做比较。 使用了几天,一些感受: 1、吸力大,吸得比较干净,噪音大,但在可接受范围内。 2、地刷弯管设计不错,床底的灰尘也能清洁。 3、尘桶盖有安全阀,一次吸尘器声音突然变大,把管子拆下来才知道堵了。声音大原来是尘桶进风的声音= =||| 就是看中了无耗材这点,希望可以用久一点吧。",5.0
TRAIN_47397,198.0,PRODUCT_125998,1368460800,"好想回到小时候 、滚蛋吧!肿瘤君:我与癌症斗争的一年里、妮玛,这就是大学","什么漫画不好,太差了",1.0
TRAIN_47398,80086.0,PRODUCT_241519,1333123200,"可读性很强,推荐","非常喜欢这本书,一口气读完的,只是觉得意犹未尽",5.0
TRAIN_47399,156004.0,PRODUCT_52160,1378051200,"浅显易懂,家庭必备","浅显易懂,家庭必备。",5.0
TRAIN_47400,394205.0,PRODUCT_65328,1282406400,还行,"这个版本应该没有删减,这点我比较喜欢。买来送外甥女的,先看了一些,字体还算可以,不小",4.0
TRAIN_47401,266071.0,PRODUCT_314952,1371657600,"装帧精美,物超所值","装帧很漂亮,纸张质量也很不错,图片精美,内容有趣,强烈推荐!",5.0
TRAIN_47402,906099.0,PRODUCT_119816,1273766400,很棒,"这套书,让我在工作上找了奋发积极情愫,也是我读的众多小说经典,就像书里说的“她的故事比比尔盖茨还精彩”",4.0
TRAIN_47403,40794.0,PRODUCT_210961,1219334400,没说的....,"没说的,只是觉得太经典了...",5.0
TRAIN_47404,19740.0,PRODUCT_452258,1295539200,"折扣低,但是这么低的折扣才合适","真不知道定价那人怎么想的,那么薄薄的一本书订那么高的价,也只能是折扣很低才能卖出去了",5.0
TRAIN_47405,383636.0,PRODUCT_166577,1345910400,"做工可以,连接简便。","台式机使用,总体来说还算可以,但我家是30M光纤宽带,有线时下载速度稳定在3M以上,这个网卡搭配802.11g无线路由器速度稳定在2M,搭配802.11n速度基本在2M到3M之间。偶尔会在下载了一段时间后突然无连接,要重新插拔一下才行。我估计是数据量太大而且使用了延长线底座引起的,推荐直接插在电脑上,不要使用延长线底座,这样更稳定。台式机还是更推荐装在机箱内部使用PCI接口的无线网卡,内置毕竟比外置稳定,但后期安装的如何保证信号穿透机箱还是个需要考虑的问题,以后再折腾吧。",3.0
TRAIN_47406,1774.0,PRODUCT_111342,1373212800,国富论?,"还不错吧,还可以,看完之后有帮助",5.0
TRAIN_47407,975473.0,PRODUCT_153943,1322841600,心水~·,"第一眼看到的时候灰常喜欢,内容实用简单,风格小清新。大爱~~",5.0
TRAIN_47408,82539.0,PRODUCT_79202,1370448000,整体感觉不错?,"该书是简短本,没动工。功法很不错,曾经买过83版的,后因送人重新买。但不比真气运动学全面,所以被卖《真气运行学》,这本又送人了。",5.0
TRAIN_47409,567600.0,PRODUCT_427214,1339689600,hao,"纸质挺好,内容也很好",5.0
TRAIN_47410,75754.0,PRODUCT_154344,1307721600,还行,刚拿到 木有看内容 纸张还行,4.0
TRAIN_47411,100515.0,PRODUCT_417279,1325865600,魔幻.,"以历史为背景,加入魔幻题材,像百年孤独",3.0
TRAIN_47412,38553.0,PRODUCT_218353,1355414400,办公用很好,很好用是正品值得购买,5.0
TRAIN_47413,368469.0,PRODUCT_438136,1255017600,这本书真的很不错,"这本书真的很不错,值得保存,我先在书店买了一本,又在网上买了一本送好友。只是,总感觉网购的没有在书店买的色彩艳丽些,难道是再版的原因?",5.0
TRAIN_47414,49383.0,PRODUCT_250882,1369065600,历史就是这样残忍,"《历史总是这样残忍》是一个个鲜活的历史事件来构成的,通过那些鲜为人知的沉痛来警示当代的人们。另类角度看历史……你觉得历史残忍吗?来读读就知道了……",5.0
TRAIN_47415,578498.0,PRODUCT_524130,1345996800,一代经典,"虽然画面老旧,依然可以一气呵成读完,不愧为一代经典之作,期待缄默出版",5.0
TRAIN_47416,428477.0,PRODUCT_277789,1325779200,还可以,"价钱还行,但是也有些味道,不敢让孩子自己玩,怕吃进嘴里!很爱干,干了就变硬,还得掺水,呵呵。",3.0
TRAIN_47417,1273361.0,PRODUCT_346398,1318348800,"价格比较合适,做工也还不错","这个电池还可以,价格比原装的便宜很多,正好用座充,两个电池轮换着使用,600d的电池容量小啊!",4.0
TRAIN_47418,4368.0,PRODUCT_289810,1324915200,现代的寂静心灵,"于丹的书都很好,虽然不多,但都是精辟的语言",5.0
TRAIN_47419,787.0,PRODUCT_293233,1313856000,。。,看着还不错 可是书有破的页啊 印刷也不是非常清晰 哎 凑合看吧,3.0
TRAIN_47420,57501.0,PRODUCT_344988,1340553600,gaga,very good it is a good book,5.0
TRAIN_47421,104761.0,PRODUCT_300154,1309276800,很好,网购首选就是卓越  经常在上面买东西,4.0
TRAIN_47422,815034.0,PRODUCT_131251,1335801600,不错啊,特别喜欢韩寒 觉得这本书非常好 特别喜欢这一路的故事,4.0
TRAIN_47423,610025.0,PRODUCT_26135,1389024000,家庭保健治疗,"正品行货,送货很快,包装完整,做工细致,赞一个",5.0
TRAIN_47424,30489.0,PRODUCT_178114,1339948800,还行,"内容基本和其他书上说的差不多,新意不大,总体来说,还是可以看看的",4.0
TRAIN_47425,79877.0,PRODUCT_446201,1331049600,"入门级别的耳机,值得一般音乐迷购买","我也是看了很多MX365的文章才买的,我说下我的实际感受。到货后没烫,直接开听,低频和高频不错,中频稍差。比如听""Love the way you lie"",开头感觉女生得慌。对了,我得说一下我的设备,入门级别的三星U5。U5本身中高频就差!等MX365自然烫熟之后,会不错哦~ 白色的不够白,其他颜色又不喜欢。 小白级别的,不怎么听歌的,买MX80就可以了,经济实惠。有一点讲究的,就买MX365。发烧友就别买365了。 300元以下的MP3,直接买sony就对了",5.0
TRAIN_47426,532787.0,PRODUCT_453128,1298390400,挺好·~,感觉挺好的  发货很快 商品也很不错 喜欢~,5.0
TRAIN_47427,26008.0,PRODUCT_140336,1337788800,"东西还可以,为什么一张订单要打印多张发票?","一张订单内为什么要打印多张发票,报销起来很不方便,如果说不是同样东西要分开打那可以理解,但同一样东西却要分开打,太不方便了",3.0
TRAIN_47428,5729.0,PRODUCT_230954,1371916800,"这套书好像目前出了8本我都买了,挺好看的。","这套书好像目前出了8本我都买了,挺好看的。",5.0
TRAIN_47429,58505.0,PRODUCT_470546,1298044800,音质不是很好,"要求重低音的朋友就绕道吧,那重低音跟重感冒似的,音质很一般。",4.0
TRAIN_47430,605712.0,PRODUCT_129340,1382457600,书不错 快递也很快,"书的质量还行,快递的速度很给力  好评~",5.0
TRAIN_47431,16442.0,PRODUCT_310216,1222963200,不得不说,"这个版本的封面感觉不错 还有价钱便宜 我正是看中这两点才买的 完整地看过一遍才发现一些问题:有些地方印刷模糊;更严重的是,有不少错别字。这是出版社不严谨的态度造成的 如果想看个大概的朋友 买了也差不了哪去 而比较讲究的朋友 建议还是去买最经典的版本:人民文学出版社的",3.0
TRAIN_47432,2332.0,PRODUCT_84234,1367942400,还可以,"还没看,应该能有用,",5.0
TRAIN_47433,151072.0,PRODUCT_365866,1354032000,"不错,但没1-2岁那本好","买过“启蒙问与答(1-2岁)”,宝宝很爱看,看了不下50遍,每天晚上临睡觉前一定要将这本。所以买了2-3岁这本,也不错。不过有一点,2-3岁这本答案在每页的背面,这样就要比1-2岁的那本少了一半的图片和情节。",4.0
TRAIN_47434,97225.0,PRODUCT_393397,1315929600,很好!手脚衣服被子着色了不怕洗不掉!,很好!很适合小孩子用!,5.0
TRAIN_47435,24083.0,PRODUCT_389111,1355673600,象是盗版一样,"象是盗版一样。排得那么密,纸张那么差。黑乎乎的一团。",2.0
TRAIN_47436,144861.0,PRODUCT_411785,1347033600,不太好用,父母用这不是很方便!没找到定时的地方!,4.0
TRAIN_47437,6046.0,PRODUCT_278056,1336838400,"吊坠很华丽,喜欢。","颜色鲜艳,反光很好。",5.0
TRAIN_47438,39248.0,PRODUCT_90495,1270828800,一般,感觉没有介绍那么有用。有点后悔,2.0
TRAIN_47439,94901.0,PRODUCT_376443,1338393600,so so,"产品一般般,没什么特别感觉",2.0
TRAIN_47440,217853.0,PRODUCT_365247,1344787200,国学书值得读,"书很好,但是,书里面的图是影印的那种不是很清楚,书页小,但是字很大。",5.0
TRAIN_47441,1275946.0,PRODUCT_406693,1386432000,好商品。,"好商品,质量不错。小巧玲珑。",5.0
TRAIN_47442,615719.0,PRODUCT_342266,1365955200,很实用!!,"刷题用的,效果很不错,推荐大家购买。",5.0
TRAIN_47443,49387.0,PRODUCT_324514,1371398400,不错,"作为通识读物,不错,彩图与文字都可以,性价比也过得去。",4.0
TRAIN_47444,2909.0,PRODUCT_73995,1341417600,好,"和那本《中华成语典故》一起买的,都很满意哈!",5.0
TRAIN_47445,504936.0,PRODUCT_202206,1219593600,有感觉,可能是翻译的问题吧 我觉得没有国外媒体评论的那么好 以后英语水平到家了我再看英文版的 但愿作者不要被翻译毁了,4.0
TRAIN_47446,33079.0,PRODUCT_451251,1344009600,还是有用的,"不能说带上后什么也听不见,至少保证睡眠是没问题的。",3.0
TRAIN_47447,3828.0,PRODUCT_495395,1357228800,还行,"帮同学买的,她没说不好,想必是可以的。",5.0
TRAIN_47448,1106329.0,PRODUCT_230341,1330790400,书的质量存在问题,"以接近定价的价格买来的书竟然在后面几页被撕了一部分,幸好后面几页是公式列表和答案,郁闷死了。退换货太麻烦,算了,就这样吧。",2.0
TRAIN_47449,791947.0,PRODUCT_199478,1308585600,比较实用,"钢笔字帖,但临古贴,很有韵味,比较实用。",4.0
TRAIN_47450,331431.0,PRODUCT_328831,1219248000,啥时候出第二部啊?,啥时候出第二部啊?,4.0
TRAIN_47451,285038.0,PRODUCT_149379,1361548800,还没看、喜欢这个封面,看大家都说不错所以买的,4.0
TRAIN_47452,128870.0,PRODUCT_160241,1255017600,这本书对于刚成为妈妈们有很大帮助,"初为人母,发生在孩子身上的一切都是值得我们关注的问题。这本书在我坐月子时对我的帮助非常大,简直到了不用求医查书便知的地步。内容面面具到,非常详细。希望我们中国人也能编写出类似于这本书如此详细的内容。",4.0
TRAIN_47453,2141.0,PRODUCT_32431,1353254400,性价比高,4g用在同时购入的浪琴小音箱上,4.0
TRAIN_47454,740555.0,PRODUCT_154775,1322582400,"质量一般,没有目录","质量一般,毕竟是平装,,但是为什么没有目录,,,,,,,,,,,,,",3.0
TRAIN_47455,2111.0,PRODUCT_124579,1240848000,不错,"大概翻了翻,还没细读,不过,貌似不错◎!",4.0
TRAIN_47456,275281.0,PRODUCT_378028,1380988800,很有深度的一本书,对建筑学的孩子很有用的,5.0
TRAIN_47457,6118.0,PRODUCT_62907,1347120000,物超所值,"东西还是蛮好的,软软的,抓地性很好,没什么气味,物超所值",5.0
TRAIN_47458,425323.0,PRODUCT_243662,1367769600,圣经中的人生智慧,"订购此书,,是因为最近在网上看到作者刘植荣先生2013年最新的一篇文章《非洲人对中国人的看法》,感觉作者文笔很好,且具备洞察事物的能力,爱屋及乌,买了这本书来读。现在已经阅读完全书,我认为是一本好书,值得推荐。",4.0
TRAIN_47459,5757.0,PRODUCT_107983,1282665600,很值,"我买了一套高效,初中的给我妹了,我自己用的高中版,很不错。价格也不贵,很值!",5.0
TRAIN_47460,1332377.0,PRODUCT_418625,1350316800,喜欢,看到书的第一眼就很喜欢,5.0
TRAIN_47461,408428.0,PRODUCT_85628,1354204800,便宜好用,"球的重量一般,飞行的稳定性一般,耐打性一般,但是对于初学者够用了。",5.0
TRAIN_47462,305862.0,PRODUCT_334198,1249574400,精彩,就是前后一共7本 隔断时间出一本 基本不记得之前的情节 乐,4.0
TRAIN_47463,995900.0,PRODUCT_318871,1370275200,柔湿巾一直用这品牌的,"柔湿巾我们一直用这品牌的,不错,推荐",5.0
TRAIN_47464,6282.0,PRODUCT_275849,1357833600,代买的,同学觉得书还是不错的,3.0
TRAIN_47465,180415.0,PRODUCT_446946,1376496000,"送朋友的,说很不错","送朋友的,说很不错。",5.0
TRAIN_47466,393724.0,PRODUCT_412953,1334505600,好产品,下订单的时候有点不放心 收到后试了下 真的值了,5.0
TRAIN_47467,145131.0,PRODUCT_219313,1360684800,"容量大,速度快。","没有30MB/S那么夸张,但最少最少10MB/S,以前的那张卡简直慢的像蜗牛,挺不错的,建议入手。",5.0
TRAIN_47468,793802.0,PRODUCT_352702,1256832000,边看边生出创意,"创意文化类的好书,能让人在翻开第一页起就创意喷涌,这本书就有这样一个启发作用。很好,学习了。",4.0
TRAIN_47469,18241.0,PRODUCT_282574,1331308800,不错,"给小孩弹钢琴买的,就是给小孩启蒙用的,印刷和纸张质量都行。",5.0
